masking_level,row,coordinate,loss_model,loss_ind
0.05,6772,density,0.40200445434298465,0.4315763424894825
0.05,6791,density,0.039717891610987564,0.5094036129670875
0.05,6816,density,0.7671368473150209,0.3782479584261322
0.05,6826,density,0.3484286067804999,0.7254392477109627
0.05,6875,density,0.15404602821083901,0.43590695372432536
0.05,6888,density,0.42180153427369443,0.17631774313288776
0.05,6892,density,0.13969314526107393,0.48230635981192765
0.05,6903,density,2.0098985399653553,2.252412769116555
0.05,6910,density,0.20650829002722101,0.26577579806978463
0.05,6919,density,0.16109873793615456,0.06916604800791874
0.05,6934,density,0.3375402128186093,0.4173471912892847
0.05,6935,density,0.27839643652561247,0.22840880970056915
0.05,6942,density,0.19116555308092076,0.7357089829250186
0.05,6951,density,0.1993318485523386,0.18807225934174723
0.05,6955,density,0.6413016580054441,0.5165800544419696
0.05,7034,density,0.08883939618906199,0.6831229893590696
0.05,7039,density,2.028334570650829,2.5789408562237073
0.05,7045,density,0.609378866617174,0.045162088591932714
0.05,7046,density,0.22073744122741903,0.16221232368225685
0.05,7048,density,0.22519178421182834,0.9274931947537736
0.05,7061,density,0.3026478594407322,0.26354862657757966
0.05,7080,density,0.05902004454342988,0.11915367483296203
0.05,7099,density,0.2901509527344716,0.8028953229398662
0.05,7132,density,0.3662459787181389,0.18225686711210082
0.05,7162,density,0.7696114823063598,0.7190051967334817
0.05,7182,density,0.5657015590200444,1.441103687206137
0.05,7188,density,1.0504825538233107,1.3122989359069537
0.05,7198,density,0.2912645384805742,0.042316258351893156
0.05,7206,density,0.38134125216530546,0.631403118040089
0.05,7248,density,0.001113585746102492,0.09279881217520415
0.05,7277,density,0.011383320960158441,0.4323187329868844
0.05,7319,density,0.026973521405592667,0.556669141301658
0.05,7324,density,0.14352882949764867,1.0851274437020537
0.05,7349,density,0.6424152437515463,0.23929720366245968
0.05,7356,density,0.14352882949764922,0.19029943083395212
0.05,7415,density,0.3257856966097504,1.1490967582281615
0.05,7465,density,0.5692897797574856,1.0738678544914622
0.05,7490,density,0.08228161346201446,0.39445681761940093
0.05,7545,density,1.2598366740905718,1.1078940856223707
0.05,7552,density,0.002227171492204874,0.5586488492947289
0.05,7568,density,0.11420440485028457,0.7625587725810442
0.05,7569,density,0.05035882207374412,0.12286562731997033
0.05,7578,density,0.45298193516456337,0.24536005939123984
0.05,7581,density,0.36773075971294233,0.21727295223954457
0.05,7599,density,0.07114575600098975,0.10888393961890608
0.05,7619,density,0.3228161346201437,0.8730512249443207
0.05,7752,density,0.31427864390002463,1.0346448898787426
0.05,7776,density,0.08017817371937634,0.25018559762435044
0.05,7799,density,0.39185845087849547,1.1462509279881217
0.05,7821,density,0.19784706755753528,0.5360059391239791
0.05,7860,density,0.1898045038356842,0.9569413511507051
0.05,7914,density,0.7662707250680525,0.4621380846325167
0.05,7921,density,0.002227171492204984,0.6829992576095028
0.05,7934,density,0.3527592180153428,0.07436278148973015
0.05,7944,density,0.184112843355605,1.014476614699332
0.05,7982,density,0.07164068299925758,0.49566938876515704
0.05,33,formation_energy_peratom,0.9127218146778441,0.14845025968323608
0.05,43,formation_energy_peratom,1.6072692934448127,1.8365731733530282
0.05,60,formation_energy_peratom,0.3083313583812375,0.3995612850599927
0.05,67,formation_energy_peratom,0.10883363922126263,0.6370993373346782
0.05,108,formation_energy_peratom,0.11656442844886346,0.1300345203254721
0.05,125,formation_energy_peratom,0.15224216770742052,0.11320241697393248
0.05,134,formation_energy_peratom,0.6175408815083858,0.877738523691158
0.05,225,formation_energy_peratom,0.03313877758732504,0.30707106336932344
0.05,231,formation_energy_peratom,0.009204195349401183,0.34086754593371144
0.05,238,formation_energy_peratom,0.16547342816777727,0.16230615615532862
0.05,243,formation_energy_peratom,0.16266256611496613,0.04309988480977081
0.05,279,formation_energy_peratom,0.09590367377833138,0.21334626697310574
0.05,312,formation_energy_peratom,0.8505007192499959,1.4607407080800345
0.05,333,formation_energy_peratom,0.13259552797358887,0.727329846394656
0.05,371,formation_energy_peratom,0.32422650771517336,0.13546517929809285
0.05,382,formation_energy_peratom,0.4049662237262478,0.18409860430594677
0.05,437,formation_energy_peratom,0.11650196484768986,0.08990716806566765
0.05,463,formation_energy_peratom,0.11386012195099547,0.3214523889571701
0.05,497,formation_energy_peratom,0.08700077344635572,0.23581846607767165
0.05,501,formation_energy_peratom,0.30588792927650615,0.009262984621093942
0.05,513,formation_energy_peratom,0.32791186018441454,1.0340481741338228
0.05,647,formation_energy_peratom,0.0003196666648295157,0.047479685550883
0.05,674,formation_energy_peratom,0.32333364565133926,0.37449133501250204
0.05,710,formation_energy_peratom,0.0648886586309081,1.0388394997767847
0.05,744,formation_energy_peratom,0.47904070605915305,0.009645114887097081
0.05,746,formation_energy_peratom,0.19504075749976585,0.3134166303826631
0.05,759,formation_energy_peratom,0.3336254425270569,0.7011282028670793
0.05,779,formation_energy_peratom,1.2030893762274555,0.1808762173512862
0.05,862,formation_energy_peratom,0.13879044747821573,1.0733083846361586
0.05,873,formation_energy_peratom,1.2059296329161133,1.9270608854766618
0.05,882,formation_energy_peratom,0.37733526603064027,0.30485911702188256
0.05,900,formation_energy_peratom,0.5814589660069408,0.40788731566348296
0.05,903,formation_energy_peratom,1.0500425303637404,0.8658704394681775
0.05,918,formation_energy_peratom,1.3882278157764687,1.6163007953086164
0.05,923,formation_energy_peratom,0.05134508016468344,0.11548050125202786
0.05,932,formation_energy_peratom,0.1637685392886866,1.0575602084814548
0.05,934,formation_energy_peratom,0.18707848551487463,0.022068022861678055
0.05,959,formation_energy_peratom,0.3309248103586696,1.070438733311655
0.05,999,formation_energy_peratom,1.1948368322135814,1.1206300740193675
0.05,1005,formation_energy_peratom,0.02375821442284549,0.12399759698851955
0.05,1018,formation_energy_peratom,0.19650681496260444,1.0083719597220004
0.05,1044,formation_energy_peratom,0.13223544368447065,1.442879792473871
0.05,1054,formation_energy_peratom,0.019301252762636483,0.27443566892086785
0.05,1168,formation_energy_peratom,0.2584266153730272,0.03688291932825908
0.05,1238,formation_energy_peratom,0.4810799589209964,0.09109030215848489
0.05,1242,formation_energy_peratom,0.3310644348789401,1.365516785255651
0.05,1246,formation_energy_peratom,0.5800406748273523,1.4059674785097653
0.05,1255,formation_energy_peratom,0.8556117115577871,0.8018121792999301
0.05,1257,formation_energy_peratom,0.06668908007649954,0.601789031024201
0.05,1270,formation_energy_peratom,0.0960249266511978,0.3685315725946462
0.05,1325,formation_energy_peratom,0.3414370670032353,0.11102721392129956
0.05,1364,formation_energy_peratom,0.7022011070754727,0.577090188254271
0.05,1411,formation_energy_peratom,0.0688973520944597,0.6536521916456771
0.05,1421,formation_energy_peratom,0.9144671211812233,1.3147632721373759
0.05,1424,formation_energy_peratom,0.012485371575754616,0.02142501520253826
0.05,1461,formation_energy_peratom,0.10659229823797532,0.01391836007326618
0.05,1466,formation_energy_peratom,0.4574025797467285,0.5151924338207332
0.05,1566,formation_energy_peratom,0.03705561281385667,0.1473663324864004
0.05,1607,formation_energy_peratom,0.09538559332153877,0.20424127851968618
0.05,1612,formation_energy_peratom,0.18753777669997448,1.341438904167976
0.05,1652,formation_energy_peratom,0.31746574147050344,0.05891787322460993
0.05,1663,formation_energy_peratom,0.3583830745686797,0.06084689620202933
0.05,1672,formation_energy_peratom,0.00505955169506005,1.0454312468653377
0.05,1675,formation_energy_peratom,1.2150272727105713,1.3757387698712331
0.05,1693,formation_energy_peratom,0.023287900249303092,1.087943238958181
0.05,1720,formation_energy_peratom,0.10025775421307807,0.8140183018351438
0.05,1732,formation_energy_peratom,0.13711862756445228,0.19417361574229722
0.05,1756,formation_energy_peratom,1.3553315439348765,1.5750527725571681
0.05,1784,formation_energy_peratom,0.6493826207889887,1.4151643252002053
0.05,1802,formation_energy_peratom,0.579100046480268,0.16975402201290793
0.05,1812,formation_energy_peratom,0.8987336423444428,0.937020155534367
0.05,1877,formation_energy_peratom,0.1209662751668606,1.3035051266082083
0.05,1883,formation_energy_peratom,0.13484421761583787,0.15278964280005955
0.05,1892,formation_energy_peratom,0.10292899174561883,0.43245020824262337
0.05,1898,formation_energy_peratom,0.35435233512824316,1.4607186621031494
0.05,1909,formation_energy_peratom,0.07246145169083462,0.14474286123710997
0.05,1927,formation_energy_peratom,0.6435073679491915,1.1407102846319335
0.05,1957,formation_energy_peratom,0.5369518130060239,1.487181183023863
0.05,1961,formation_energy_peratom,0.35840879487504523,0.209139159717591
0.05,1971,formation_energy_peratom,0.6217406401049388,1.0186527336092754
0.05,1988,formation_energy_peratom,0.5456416022281134,0.336035802666461
0.05,2002,formation_energy_peratom,0.2357523281470173,0.6227584293711202
0.05,2012,formation_energy_peratom,0.4244071010091546,1.5352083436673853
0.05,2070,formation_energy_peratom,0.14782194934201948,0.07243573138446893
0.05,2075,formation_energy_peratom,0.16623034004082182,0.2548698644356138
0.05,2112,formation_energy_peratom,0.13639478465673516,1.1725593725714982
0.05,2118,formation_energy_peratom,0.09444863930393503,0.26677836628288293
0.05,2119,formation_energy_peratom,0.1644813592079615,1.1733236331035042
0.05,2125,formation_energy_peratom,0.2561411824359704,0.5512523033452934
0.05,2149,formation_energy_peratom,0.41386544972874273,0.3634058829689317
0.05,2155,formation_energy_peratom,0.24321489132251978,0.5497017363043962
0.05,2157,formation_energy_peratom,0.46499007012457816,0.8605353130620575
0.05,2168,formation_energy_peratom,0.06706753601302182,0.057771482426600636
0.05,2185,formation_energy_peratom,0.05890685023616754,0.09617189983042973
0.05,2195,formation_energy_peratom,0.12779317934218476,0.9445341593226008
0.05,2217,formation_energy_peratom,0.061820593514441045,0.23341912892671002
0.05,2227,formation_energy_peratom,0.37877927751659435,0.3533823121453124
0.05,2236,formation_energy_peratom,1.0874655761256768,0.10413049748584009
0.05,2273,formation_energy_peratom,1.5632985925480924,2.401089806124005
0.05,2289,formation_energy_peratom,0.941150101870785,1.03417310133617
0.05,2297,formation_energy_peratom,0.17948732080754418,0.11316934800860531
0.05,2411,formation_energy_peratom,0.02320706500072568,0.14335396469336803
0.05,2419,formation_energy_peratom,0.636353448450076,0.6840388964518838
0.05,2426,formation_energy_peratom,0.13155201840104183,1.3881984211406224
0.05,2428,formation_energy_peratom,0.7057064174001548,0.1452278727285754
0.05,2472,formation_energy_peratom,0.2239136385598833,0.4653575030726581
0.05,2473,formation_energy_peratom,0.07656567772088692,0.4008473003782722
0.05,2535,formation_energy_peratom,0.26193927435667086,0.14399329802302704
0.05,2539,formation_energy_peratom,0.24036728597490067,0.48342785545922684
0.05,2564,formation_energy_peratom,0.8889929948908449,0.750095991857686
0.05,2567,formation_energy_peratom,0.3027096342756152,0.547019475783413
0.05,2612,formation_energy_peratom,0.1832792288317286,0.5797320311509654
0.05,2630,formation_energy_peratom,1.0521442468267574,1.691756825526302
0.05,2659,formation_energy_peratom,0.17461148558652412,1.137010234844769
0.05,2667,formation_energy_peratom,0.04016042122513168,0.12687459697198508
0.05,2686,formation_energy_peratom,0.04465045185066769,1.656773534539616
0.05,2690,formation_energy_peratom,0.38470964529860363,0.16549914847414293
0.05,2729,formation_energy_peratom,0.38751683302193385,0.09624538642004563
0.05,2731,formation_energy_peratom,0.38164525451161735,0.363347093697239
0.05,2779,formation_energy_peratom,0.23491458102539517,1.4791748190852023
0.05,2791,formation_energy_peratom,0.02329157457878408,0.8071546543650117
0.05,2795,formation_energy_peratom,0.4575495529259605,0.300556477199867
0.05,2810,formation_energy_peratom,0.21748356196848526,1.4029214593701833
0.05,2846,formation_energy_peratom,0.39811359924455786,1.1369808402089223
0.05,2988,formation_energy_peratom,0.13590242450630796,0.9036425465307901
0.05,3042,formation_energy_peratom,0.7358138731658207,0.29692256534335704
0.05,3045,formation_energy_peratom,0.41144774093037706,0.46256868699673165
0.05,3058,formation_energy_peratom,0.06399212223759317,0.3383469559098834
0.05,3077,formation_energy_peratom,1.0673853655131111,1.0106573926590572
0.05,3145,formation_energy_peratom,0.6340606668540575,1.2531851843686674
0.05,3157,formation_energy_peratom,0.49043480177911036,0.10924516412311211
0.05,3170,formation_energy_peratom,0.06793100344100957,0.40933867580839844
0.05,3181,formation_energy_peratom,0.26292032032804413,0.5531445830279047
0.05,3198,formation_energy_peratom,0.4713356371379179,0.5461192650606174
0.05,3220,formation_energy_peratom,0.7650872561393453,1.1581964186310552
0.05,3229,formation_energy_peratom,0.01911386195911572,0.845988642647575
0.05,3232,formation_energy_peratom,0.77872269284259,0.7723697771702887
0.05,3238,formation_energy_peratom,0.3765710054986341,0.49868367146350384
0.05,3247,formation_energy_peratom,0.18091663497557492,1.162491709794109
0.05,3261,formation_energy_peratom,0.13165489962650442,0.48729692440250805
0.05,3266,formation_energy_peratom,0.3289406724390383,0.453922989728412
0.05,3327,formation_energy_peratom,0.16784704501237335,0.495501702133132
0.05,3347,formation_energy_peratom,0.7332932831419927,0.22657385310398173
0.05,3447,formation_energy_peratom,0.6806438160116256,0.7854062981681631
0.05,3484,formation_energy_peratom,1.0436271510902655,0.11542906063929657
0.05,3495,formation_energy_peratom,0.36871896339816684,0.9299727915901949
0.05,3498,formation_energy_peratom,0.17187411012332893,0.2158595083379722
0.05,3501,formation_energy_peratom,0.6722736934543659,0.5724201154841757
0.05,3514,formation_energy_peratom,0.07954555892981481,0.3094299828959963
0.05,3570,formation_energy_peratom,0.045267739203442105,1.1949764567338519
0.05,3572,formation_energy_peratom,0.022931490289665714,0.6172653067973258
0.05,3577,formation_energy_peratom,0.4288640626693639,1.7576375531170259
0.05,3592,formation_energy_peratom,0.12265646672802799,1.022007396425245
0.05,3627,formation_energy_peratom,0.7347078999921004,0.08832720638892398
0.05,3719,formation_energy_peratom,0.12189220619602181,0.5002195411864778
0.05,3740,formation_energy_peratom,1.1554847634742256,1.8853976634938836
0.05,3758,formation_energy_peratom,0.2047593589764788,0.23826189518240293
0.05,3789,formation_energy_peratom,0.1851972288207056,0.3355581398339571
0.05,3816,formation_energy_peratom,0.5308634490563405,1.3833887238502567
0.05,3830,formation_energy_peratom,0.15104801062616077,1.1866834950956886
0.05,3838,formation_energy_peratom,0.06893409538926759,0.05890685023616754
0.05,3843,formation_energy_peratom,0.05717256672123037,0.35831693663802533
0.05,3855,formation_energy_peratom,0.4495799322821079,1.7775009782902245
0.05,3898,formation_energy_peratom,0.6329106017265675,1.51407360049383
0.05,3937,formation_energy_peratom,0.029266034314563025,0.05609966251283721
0.05,3957,formation_energy_peratom,0.05346516827510441,0.35813689449346614
0.05,4001,formation_energy_peratom,1.5371741099396128,1.3324514942579417
0.05,4024,formation_energy_peratom,0.3303442663007036,1.184144533424457
0.05,4043,formation_energy_peratom,0.6115223298188373,0.03301385038497795
0.05,4068,formation_energy_peratom,0.5001313572789385,0.32082775294543436
0.05,4079,formation_energy_peratom,0.18345192231732613,0.35417964164264576
0.05,4093,formation_energy_peratom,0.04081812620219473,0.15056299913469542
0.05,4132,formation_energy_peratom,0.7776938805879662,0.19811984560467522
0.05,4181,formation_energy_peratom,0.8532638150195568,0.00825254401387416
0.05,4184,formation_energy_peratom,0.46665454137938017,0.1182546200100309
0.05,4202,formation_energy_peratom,0.21298985701346823,0.2486088070003326
0.05,4229,formation_energy_peratom,0.043720846492025796,0.3306786302834562
0.05,4238,formation_energy_peratom,0.14815631332477217,0.0772491030043155
0.05,4295,formation_energy_peratom,0.34200291374327824,0.6427063641223771
0.05,4311,formation_energy_peratom,0.24527986449072872,0.5085970124026992
0.05,4327,formation_energy_peratom,0.3559616914408331,1.1055543001596497
0.05,4347,formation_energy_peratom,0.49738663315678194,1.4528078307309897
0.05,4375,formation_energy_peratom,0.474054640953709,0.323557779749668
0.05,4378,formation_energy_peratom,0.22240716347275577,0.09279519103757548
0.05,4379,formation_energy_peratom,0.25014835105278727,0.026822605209831756
0.05,4384,formation_energy_peratom,0.19356000271900384,0.39839652261457936
0.05,4436,formation_energy_peratom,0.06173240960690178,0.055085547576136644
0.05,4480,formation_energy_peratom,0.1838634472191756,0.6457450346029979
0.05,4531,formation_energy_peratom,1.9871986360888971,0.9853890288196034
0.05,4535,formation_energy_peratom,0.15285945506019472,0.6452049081693205
0.05,4542,formation_energy_peratom,0.08511584242270591,0.42897061822430677
0.05,4559,formation_energy_peratom,1.3408510114510481,0.8174795202060566
0.05,4582,formation_energy_peratom,0.5142334338262448,0.06531855518016157
0.05,4605,formation_energy_peratom,0.08049721026534173,0.07703231756494838
0.05,4624,formation_energy_peratom,0.21381658114664812,0.05086006867321808
0.05,4626,formation_energy_peratom,0.9515484543014457,1.7359002199086198
0.05,4630,formation_energy_peratom,0.17752522886479757,0.2259198224563995
0.05,4679,formation_energy_peratom,0.0456131261746372,0.012481697246273772
0.05,4691,formation_energy_peratom,0.21179937426168943,0.31202773383892113
0.05,4725,formation_energy_peratom,0.10198836339853432,0.48070517731395496
0.05,4734,formation_energy_peratom,0.03711807641503022,0.44263177523391706
0.05,4758,formation_energy_peratom,0.381924503552158,0.5970528203234513
0.05,4760,formation_energy_peratom,0.12590457398905416,0.00013962452027037445
0.05,4774,formation_energy_peratom,0.36189940788180425,0.7753717043561015
0.05,4784,formation_energy_peratom,1.0034116149229217,1.5793554123791838
0.05,4798,formation_energy_peratom,0.3491605075718744,1.1146519399541077
0.05,4808,formation_energy_peratom,1.7245869594372398,1.8819621654293361
0.05,4812,formation_energy_peratom,0.16030732091777422,1.077669813729867
0.05,4814,formation_energy_peratom,0.029310126268332615,0.13764038235072582
0.05,4840,formation_energy_peratom,0.3530185535267133,0.4273869822180825
0.05,4859,formation_energy_peratom,0.8049096390522436,0.7785683710043965
0.05,4892,formation_energy_peratom,0.49079488606822874,0.4022766145463029
0.05,4992,formation_energy_peratom,0.41627213553866593,0.1151240912923903
0.05,5002,formation_energy_peratom,0.26202378393472925,0.15986640138007815
0.05,5005,formation_energy_peratom,0.5570393722775515,1.5183835889748072
0.05,5010,formation_energy_peratom,0.03522947106189962,0.06379738277511085
0.05,5062,formation_energy_peratom,0.16228778450792464,0.07804643250164886
0.05,5071,formation_energy_peratom,0.6652704214639631,1.6768941627764706
0.05,5073,formation_energy_peratom,0.1980316616971361,0.3852240514259154
0.05,5095,formation_energy_peratom,0.10917167753349598,1.2609710885384806
0.05,5145,formation_energy_peratom,0.05209464337876642,0.2703204199023731
0.05,5150,formation_energy_peratom,0.027799976851724133,0.9780256725400824
0.05,5169,formation_energy_peratom,0.7075876740943235,1.8522588859065583
0.05,5194,formation_energy_peratom,0.1193642675132322,0.06396640193122766
0.05,5203,formation_energy_peratom,0.18234227481412485,0.16704971551503994
0.05,5226,formation_energy_peratom,0.7784507924610108,1.3964215705186502
0.05,5306,formation_energy_peratom,0.022233367688314003,0.36236237339638494
0.05,5330,formation_energy_peratom,0.7065368158628154,1.2617941383421796
0.05,5363,formation_energy_peratom,0.6225489925907147,0.08036493440403296
0.05,5367,formation_energy_peratom,0.026510287203963888,0.41779698227319745
0.05,5381,formation_energy_peratom,1.497105546951501,1.6039476995941706
0.05,5428,formation_energy_peratom,0.47871736506484275,0.1395804283165875
0.05,5456,formation_energy_peratom,1.0246933312757087,0.4750650815609287
0.05,5459,formation_energy_peratom,0.18714462344552898,0.2687294352371872
0.05,5473,formation_energy_peratom,0.2791571823036945,1.4812214206060075
0.05,5478,formation_energy_peratom,0.13078040921007456,0.8969883358410633
0.05,5575,formation_energy_peratom,0.4155887102552374,1.2392741729543633
0.05,5634,formation_energy_peratom,0.03919774690116238,0.2207904585012043
